sample_id,complexity_label,image_path_in_zip,action_json_file,complexity_score,cached_image_path
00079938,medium,images/0007/00079938_0.png,00079938.json,0.195906,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0007/00079938_0.png
00184820,medium,images/0018/00184820_0.png,00184820.json,0.101454,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0018/00184820_0.png
00001971,medium,images/0000/00001971_0.png,00001971.json,0.189804,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0000/00001971_0.png
00143283,high,images/0014/00143283_0.png,00143283.json,0.414057,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0014/00143283_0.png
00140009,high,images/0014/00140009_0.png,00140009.json,0.25731,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0014/00140009_0.png
00070266,high,images/0007/00070266_0.png,00070266.json,0.241911,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0007/00070266_0.png
00051333,high,images/0005/00051333_0.png,00051333.json,0.267744,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0005/00051333_0.png
00059531,high,images/0005/00059531_0.png,00059531.json,0.368398,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0005/00059531_0.png
00027506,high,images/0002/00027506_0.png,00027506.json,0.41829,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0002/00027506_0.png
00025002,high,images/0002/00025002_3.png,00025002.json,0.248063,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0002/00025002_3.png
00280409,high,images/0028/00280409_0.png,00280409.json,0.292873,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0028/00280409_0.png
00197494,high,images/0019/00197494_0.png,00197494.json,0.245324,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0019/00197494_0.png
00143061,high,images/0014/00143061_0.png,00143061.json,0.372629,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0014/00143061_0.png
00143136,high,images/0014/00143136_0.png,00143136.json,0.241943,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0014/00143136_0.png
00180829,high,images/0018/00180829_0.png,00180829.json,0.235432,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0018/00180829_0.png
00265665,high,images/0026/00265665_0.png,00265665.json,0.260296,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0026/00265665_0.png
00124240,high,images/0012/00124240_0.png,00124240.json,0.345043,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0012/00124240_0.png
00082323,high,images/0008/00082323_0.png,00082323.json,0.377574,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0008/00082323_0.png
00072024,high,images/0007/00072024_0.png,00072024.json,0.271315,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0007/00072024_0.png
00161544,high,images/0016/00161544_0.png,00161544.json,0.379358,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0016/00161544_0.png
00279821,high,images/0027/00279821_0.png,00279821.json,0.318668,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0027/00279821_0.png
00143248,high,images/0014/00143248_0.png,00143248.json,0.399489,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0014/00143248_0.png
00163484,high,images/0016/00163484_0.png,00163484.json,0.415514,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0016/00163484_0.png
00036631,high,images/0003/00036631_0.png,00036631.json,0.266324,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0003/00036631_0.png
00250466,high,images/0025/00250466_0.png,00250466.json,0.280166,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0025/00250466_0.png
00267137,high,images/0026/00267137_0.png,00267137.json,0.341538,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0026/00267137_0.png
00143152,high,images/0014/00143152_0.png,00143152.json,0.367253,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0014/00143152_0.png
00141450,high,images/0014/00141450_0.png,00141450.json,0.31285,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0014/00141450_0.png
00050086,high,images/0005/00050086_0.png,00050086.json,0.239366,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0005/00050086_0.png
00126295,high,images/0012/00126295_0.png,00126295.json,0.236068,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0012/00126295_0.png
00284027,high,images/0028/00284027_0.png,00284027.json,0.229094,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0028/00284027_0.png
00210108,high,images/0021/00210108_0.png,00210108.json,0.322333,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0021/00210108_0.png
00120707,high,images/0012/00120707_0.png,00120707.json,0.568138,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0012/00120707_0.png
00197754,high,images/0019/00197754_0.png,00197754.json,0.295601,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0019/00197754_0.png
00241892,high,images/0024/00241892_0.png,00241892.json,0.463086,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0024/00241892_0.png
00137273,high,images/0013/00137273_0.png,00137273.json,0.233447,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0013/00137273_0.png
00019584,high,images/0001/00019584_0.png,00019584.json,0.289637,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0001/00019584_0.png
00286315,high,images/0028/00286315_0.png,00286315.json,0.361606,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0028/00286315_0.png
00058116,high,images/0005/00058116_0.png,00058116.json,0.229871,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0005/00058116_0.png
00122846,high,images/0012/00122846_0.png,00122846.json,0.274591,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0012/00122846_0.png
00200702,high,images/0020/00200702_0.png,00200702.json,0.373001,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0020/00200702_0.png
00260582,high,images/0026/00260582_0.png,00260582.json,0.368974,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0026/00260582_0.png
00126462,high,images/0012/00126462_0.png,00126462.json,0.461817,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0012/00126462_0.png
00202145,high,images/0020/00202145_0.png,00202145.json,0.416278,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0020/00202145_0.png
00014734,high,images/0001/00014734_0.png,00014734.json,0.260833,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0001/00014734_0.png
00248935,high,images/0024/00248935_0.png,00248935.json,0.234976,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0024/00248935_0.png
00140306,high,images/0014/00140306_0.png,00140306.json,0.297461,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0014/00140306_0.png
00302822,high,images/0030/00302822_0.png,00302822.json,0.563222,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0030/00302822_0.png
00126360,high,images/0012/00126360_0.png,00126360.json,0.239755,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0012/00126360_0.png
00043582,high,images/0004/00043582_0.png,00043582.json,0.264821,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0004/00043582_0.png
00247807,high,images/0024/00247807_0.png,00247807.json,0.574883,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0024/00247807_0.png
00305446,high,images/0030/00305446_1.png,00305446.json,0.242428,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0030/00305446_1.png
00190860,high,images/0019/00190860_0.png,00190860.json,0.300895,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0019/00190860_0.png
00284021,high,images/0028/00284021_0.png,00284021.json,0.260868,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0028/00284021_0.png
00200319,high,images/0020/00200319_0.png,00200319.json,0.266872,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0020/00200319_0.png
00020976,high,images/0002/00020976_0.png,00020976.json,0.380724,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0002/00020976_0.png
00244709,high,images/0024/00244709_0.png,00244709.json,0.518876,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0024/00244709_0.png
00054641,high,images/0005/00054641_0.png,00054641.json,0.341185,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0005/00054641_0.png
00021391,high,images/0002/00021391_0.png,00021391.json,0.275967,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0002/00021391_0.png
00245874,high,images/0024/00245874_0.png,00245874.json,0.485391,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0024/00245874_0.png
00245869,high,images/0024/00245869_0.png,00245869.json,0.263506,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0024/00245869_0.png
00302028,high,images/0030/00302028_2.png,00302028.json,0.402308,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0030/00302028_2.png
00122870,high,images/0012/00122870_0.png,00122870.json,0.237465,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0012/00122870_0.png
00246439,high,images/0024/00246439_0.png,00246439.json,0.31832,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0024/00246439_0.png
00119836,high,images/0011/00119836_0.png,00119836.json,0.408811,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0011/00119836_0.png
00302890,high,images/0030/00302890_3.png,00302890.json,0.232579,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0030/00302890_3.png
00187625,high,images/0018/00187625_0.png,00187625.json,0.249817,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0018/00187625_0.png
00003587,high,images/0000/00003587_0.png,00003587.json,0.26666,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0000/00003587_0.png
00166637,high,images/0016/00166637_0.png,00166637.json,0.330339,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0016/00166637_0.png
00054419,high,images/0005/00054419_0.png,00054419.json,0.473561,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0005/00054419_0.png
00288374,high,images/0028/00288374_0.png,00288374.json,0.307078,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0028/00288374_0.png
00104173,high,images/0010/00104173_0.png,00104173.json,0.24699,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0010/00104173_0.png
00215147,high,images/0021/00215147_0.png,00215147.json,0.390689,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0021/00215147_0.png
00263781,high,images/0026/00263781_0.png,00263781.json,0.2273,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0026/00263781_0.png
00105056,high,images/0010/00105056_0.png,00105056.json,0.307243,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0010/00105056_0.png
00210821,high,images/0021/00210821_0.png,00210821.json,0.325731,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0021/00210821_0.png
00120374,high,images/0012/00120374_0.png,00120374.json,0.33022,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0012/00120374_0.png
00129290,high,images/0012/00129290_0.png,00129290.json,0.433871,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0012/00129290_0.png
00217946,high,images/0021/00217946_0.png,00217946.json,0.349938,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0021/00217946_0.png
00080982,high,images/0008/00080982_0.png,00080982.json,0.274354,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0008/00080982_0.png
00017441,high,images/0001/00017441_0.png,00017441.json,0.28916,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0001/00017441_0.png
00094598,high,images/0009/00094598_0.png,00094598.json,0.386132,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0009/00094598_0.png
00140091,high,images/0014/00140091_0.png,00140091.json,0.254839,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0014/00140091_0.png
00017466,high,images/0001/00017466_0.png,00017466.json,0.255912,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0001/00017466_0.png
00182741,high,images/0018/00182741_0.png,00182741.json,0.349457,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0018/00182741_0.png
00241923,high,images/0024/00241923_0.png,00241923.json,0.567927,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0024/00241923_0.png
00183437,high,images/0018/00183437_0.png,00183437.json,0.463636,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0018/00183437_0.png
00061514,high,images/0006/00061514_0.png,00061514.json,0.253752,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0006/00061514_0.png
00278236,high,images/0027/00278236_0.png,00278236.json,0.402805,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0027/00278236_0.png
00152118,high,images/0015/00152118_0.png,00152118.json,0.245003,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0015/00152118_0.png
00055877,high,images/0005/00055877_0.png,00055877.json,0.387675,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0005/00055877_0.png
00307018,high,images/0030/00307018_3.png,00307018.json,0.25719,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0030/00307018_3.png
00199649,high,images/0019/00199649_0.png,00199649.json,0.495227,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0019/00199649_0.png
00022324,high,images/0002/00022324_1.png,00022324.json,0.294913,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0002/00022324_1.png
00116820,high,images/0011/00116820_0.png,00116820.json,0.354699,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0011/00116820_0.png
00128722,high,images/0012/00128722_0.png,00128722.json,0.34629,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0012/00128722_0.png
00099798,high,images/0009/00099798_0.png,00099798.json,0.593917,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0009/00099798_0.png
00138922,high,images/0013/00138922_0.png,00138922.json,0.352113,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0013/00138922_0.png
00021630,high,images/0002/00021630_0.png,00021630.json,0.248845,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0002/00021630_0.png
00062068,high,images/0006/00062068_0.png,00062068.json,0.231546,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0006/00062068_0.png
00056846,high,images/0005/00056846_0.png,00056846.json,0.277303,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0005/00056846_0.png
00094568,high,images/0009/00094568_0.png,00094568.json,0.28854,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0009/00094568_0.png
00128736,high,images/0012/00128736_0.png,00128736.json,0.383895,evidence/videocad/notes/h1_proxy_experiment/cache_images/images/0012/00128736_0.png
